state,city,area,weekly_income,working_hours_per_day,orders_per_day,shift_timing,rainfall_intensity,temperature_trend,disruption_frequency,location_risk_score,income_per_hour,activity_level,shift_risk,risk_score
Karnataka,Bengaluru,Whitefield,7587,9,27,afternoon,0.5,0.58,0.52,0.53,120.43,3.0,0.3,0.525
Karnataka,Bengaluru,Whitefield,5342,7,30,afternoon,0.5,0.58,0.52,0.53,109.02,4.29,0.3,0.551
Karnataka,Bengaluru,Whitefield,5591,6,34,evening,0.5,0.58,0.52,0.53,133.12,5.67,0.6,0.58
Karnataka,Bengaluru,Whitefield,3193,7,15,afternoon,0.5,0.58,0.52,0.53,65.16,2.14,0.3,0.508
Karnataka,Bengaluru,Whitefield,7614,12,28,night,0.5,0.58,0.52,0.53,90.64,2.33,0.7,0.532
Karnataka,Bengaluru,Whitefield,6201,11,29,evening,0.5,0.58,0.52,0.53,80.53,2.64,0.6,0.533
Karnataka,Bengaluru,Whitefield,8286,6,15,night,0.5,0.58,0.52,0.53,197.29,2.5,0.7,0.535
Karnataka,Bengaluru,Whitefield,4940,11,10,afternoon,0.5,0.58,0.52,0.53,64.16,0.91,0.3,0.483
Karnataka,Bengaluru,Whitefield,5948,5,14,morning,0.5,0.58,0.52,0.53,169.94,2.8,0.2,0.516
Karnataka,Bengaluru,Whitefield,3407,4,34,afternoon,0.5,0.58,0.52,0.53,121.68,8.5,0.3,0.565
Karnataka,Bengaluru,Whitefield,9901,7,19,evening,0.5,0.58,0.52,0.53,202.06,2.71,0.6,0.534
Karnataka,Bengaluru,Whitefield,3856,4,19,evening,0.5,0.58,0.52,0.53,137.71,4.75,0.6,0.575
Karnataka,Bengaluru,Whitefield,5498,7,19,evening,0.5,0.58,0.52,0.53,112.2,2.71,0.6,0.534
Karnataka,Bengaluru,Whitefield,6386,10,18,night,0.5,0.58,0.52,0.53,91.23,1.8,0.7,0.521
Karnataka,Bengaluru,Whitefield,8883,9,27,evening,0.5,0.58,0.52,0.53,141.0,3.0,0.6,0.54
Karnataka,Bengaluru,Whitefield,6037,7,14,night,0.5,0.58,0.52,0.53,123.2,2.0,0.7,0.525
Karnataka,Bengaluru,Whitefield,8947,12,34,morning,0.5,0.58,0.52,0.53,106.51,2.83,0.2,0.517
Karnataka,Bengaluru,Whitefield,5416,8,32,afternoon,0.5,0.58,0.52,0.53,96.71,4.0,0.3,0.545
Karnataka,Bengaluru,Whitefield,4158,9,8,morning,0.5,0.58,0.52,0.53,66.0,0.89,0.2,0.478
Karnataka,Bengaluru,Whitefield,8666,6,22,evening,0.5,0.58,0.52,0.53,206.33,3.67,0.6,0.553
Karnataka,Bengaluru,Whitefield,3199,5,27,morning,0.5,0.58,0.52,0.53,91.4,5.4,0.2,0.56
Karnataka,Bengaluru,Whitefield,4500,9,13,evening,0.5,0.58,0.52,0.53,71.43,1.44,0.6,0.509
Karnataka,Bengaluru,Whitefield,8616,11,24,night,0.5,0.58,0.52,0.53,111.9,2.18,0.7,0.529
Karnataka,Bengaluru,Whitefield,6960,4,11,night,0.5,0.58,0.52,0.53,248.57,2.75,0.7,0.54
Karnataka,Bengaluru,Whitefield,4021,9,29,night,0.5,0.58,0.52,0.53,63.83,3.22,0.7,0.549
Karnataka,Bengaluru,Whitefield,9887,9,19,night,0.5,0.58,0.52,0.53,156.94,2.11,0.7,0.527
Karnataka,Bengaluru,Whitefield,4212,11,19,evening,0.5,0.58,0.52,0.53,54.7,1.73,0.6,0.515
Karnataka,Bengaluru,Whitefield,6415,5,22,morning,0.5,0.58,0.52,0.53,183.29,4.4,0.2,0.548
Karnataka,Bengaluru,Whitefield,8705,9,16,evening,0.5,0.58,0.52,0.53,138.17,1.78,0.6,0.516
Karnataka,Bengaluru,Whitefield,7000,8,11,afternoon,0.5,0.58,0.52,0.53,125.0,1.38,0.3,0.493
Karnataka,Bengaluru,Whitefield,8673,9,19,morning,0.5,0.58,0.52,0.53,137.67,2.11,0.2,0.502
Karnataka,Bengaluru,Whitefield,6432,4,17,evening,0.5,0.58,0.52,0.53,229.71,4.25,0.6,0.565
Karnataka,Bengaluru,Whitefield,7158,4,20,afternoon,0.5,0.58,0.52,0.53,255.64,5.0,0.3,0.565
Karnataka,Bengaluru,Whitefield,5766,4,27,evening,0.5,0.58,0.52,0.53,205.93,6.75,0.6,0.58
Karnataka,Bengaluru,Whitefield,5181,6,26,evening,0.5,0.58,0.52,0.53,123.36,4.33,0.6,0.567
Karnataka,Bengaluru,Whitefield,7092,11,26,afternoon,0.5,0.58,0.52,0.53,92.1,2.36,0.3,0.512
Karnataka,Bengaluru,Whitefield,4445,4,33,afternoon,0.5,0.58,0.52,0.53,158.75,8.25,0.3,0.565
Karnataka,Bengaluru,Whitefield,3810,4,29,evening,0.5,0.58,0.52,0.53,136.07,7.25,0.6,0.58
Karnataka,Bengaluru,Whitefield,5940,5,13,night,0.5,0.58,0.52,0.53,169.71,2.6,0.7,0.537
Karnataka,Bengaluru,Whitefield,7725,6,25,morning,0.5,0.58,0.52,0.53,183.93,4.17,0.2,0.543
Karnataka,Bengaluru,Whitefield,5310,9,9,evening,0.5,0.58,0.52,0.53,84.29,1.0,0.6,0.5
Karnataka,Bengaluru,Whitefield,3130,10,30,night,0.5,0.58,0.52,0.53,44.71,3.0,0.7,0.545
Karnataka,Bengaluru,Whitefield,8525,8,21,evening,0.5,0.58,0.52,0.53,152.23,2.62,0.6,0.532
Karnataka,Bengaluru,Whitefield,7141,11,32,evening,0.5,0.58,0.52,0.53,92.74,2.91,0.6,0.538
Karnataka,Bengaluru,Whitefield,4083,12,25,evening,0.5,0.58,0.52,0.53,48.61,2.08,0.6,0.522
Karnataka,Bengaluru,Whitefield,8397,12,20,night,0.5,0.58,0.52,0.53,99.96,1.67,0.7,0.518
Karnataka,Bengaluru,Whitefield,4821,11,13,afternoon,0.5,0.58,0.52,0.53,62.61,1.18,0.3,0.489
Karnataka,Bengaluru,Whitefield,4776,6,25,afternoon,0.5,0.58,0.52,0.53,113.71,4.17,0.3,0.548
Karnataka,Bengaluru,Whitefield,8233,11,10,afternoon,0.5,0.58,0.52,0.53,106.92,0.91,0.3,0.483
Karnataka,Bengaluru,Whitefield,9863,12,29,afternoon,0.5,0.58,0.52,0.53,117.42,2.42,0.3,0.513
Karnataka,Bengaluru,Whitefield,8150,4,27,afternoon,0.5,0.58,0.52,0.53,291.07,6.75,0.3,0.565
Karnataka,Bengaluru,Whitefield,5545,12,20,morning,0.5,0.58,0.52,0.53,66.01,1.67,0.2,0.493
Karnataka,Bengaluru,Whitefield,9561,4,9,afternoon,0.5,0.58,0.52,0.53,341.46,2.25,0.3,0.51
Karnataka,Bengaluru,Whitefield,4801,10,22,night,0.5,0.58,0.52,0.53,68.59,2.2,0.7,0.529
Karnataka,Bengaluru,Whitefield,9446,5,20,night,0.5,0.58,0.52,0.53,269.89,4.0,0.7,0.565
Karnataka,Bengaluru,Whitefield,3521,8,10,afternoon,0.5,0.58,0.52,0.53,62.88,1.25,0.3,0.49
Karnataka,Bengaluru,Whitefield,9730,7,11,evening,0.5,0.58,0.52,0.53,198.57,1.57,0.6,0.511
Karnataka,Bengaluru,Whitefield,7624,7,29,evening,0.5,0.58,0.52,0.53,155.59,4.14,0.6,0.563
Karnataka,Bengaluru,Whitefield,9227,9,33,night,0.5,0.58,0.52,0.53,146.46,3.67,0.7,0.558
Karnataka,Bengaluru,Whitefield,4311,12,19,evening,0.5,0.58,0.52,0.53,51.32,1.58,0.6,0.512
Karnataka,Bengaluru,Whitefield,5090,10,34,afternoon,0.5,0.58,0.52,0.53,72.71,3.4,0.3,0.533
Karnataka,Bengaluru,Whitefield,8655,9,21,evening,0.5,0.58,0.52,0.53,137.38,2.33,0.6,0.527
Karnataka,Bengaluru,Whitefield,3393,4,21,morning,0.5,0.58,0.52,0.53,121.18,5.25,0.2,0.56
Karnataka,Bengaluru,Whitefield,6896,5,10,afternoon,0.5,0.58,0.52,0.53,197.03,2.0,0.3,0.505
Karnataka,Bengaluru,Whitefield,7128,9,27,evening,0.5,0.58,0.52,0.53,113.14,3.0,0.6,0.54
Karnataka,Bengaluru,Whitefield,4525,4,16,afternoon,0.5,0.58,0.52,0.53,161.61,4.0,0.3,0.545
Karnataka,Bengaluru,Whitefield,8308,8,19,afternoon,0.5,0.58,0.52,0.53,148.36,2.38,0.3,0.513
Karnataka,Bengaluru,Whitefield,6352,9,16,night,0.5,0.58,0.52,0.53,100.83,1.78,0.7,0.521
Karnataka,Bengaluru,Whitefield,3822,9,21,afternoon,0.5,0.58,0.52,0.53,60.67,2.33,0.3,0.512
Karnataka,Bengaluru,Whitefield,5266,6,31,afternoon,0.5,0.58,0.52,0.53,125.38,5.17,0.3,0.565
Karnataka,Bengaluru,Whitefield,6179,6,32,evening,0.5,0.58,0.52,0.53,147.12,5.33,0.6,0.58
Karnataka,Bengaluru,Whitefield,4146,4,10,morning,0.5,0.58,0.52,0.53,148.07,2.5,0.2,0.51
Karnataka,Bengaluru,Whitefield,3869,6,15,night,0.5,0.58,0.52,0.53,92.12,2.5,0.7,0.535
Delhi,New Delhi,Connaught Place,4174,6,8,morning,0.22,0.86,0.48,0.49,99.38,1.33,0.2,0.449
Delhi,New Delhi,Connaught Place,5121,5,29,morning,0.22,0.86,0.48,0.49,146.31,5.8,0.2,0.522
Delhi,New Delhi,Connaught Place,5973,10,27,morning,0.22,0.86,0.48,0.49,85.33,2.7,0.2,0.476
Delhi,New Delhi,Connaught Place,4139,9,27,afternoon,0.22,0.86,0.48,0.49,65.7,3.0,0.3,0.487
Delhi,New Delhi,Connaught Place,7274,8,35,morning,0.22,0.86,0.48,0.49,129.89,4.38,0.2,0.51
Delhi,New Delhi,Connaught Place,3361,8,22,night,0.22,0.86,0.48,0.49,60.02,2.75,0.7,0.502
Delhi,New Delhi,Connaught Place,7608,6,30,evening,0.22,0.86,0.48,0.49,181.14,5.0,0.6,0.542
Delhi,New Delhi,Connaught Place,6873,10,17,morning,0.22,0.86,0.48,0.49,98.19,1.7,0.2,0.456
Delhi,New Delhi,Connaught Place,8840,9,8,afternoon,0.22,0.86,0.48,0.49,140.32,0.89,0.3,0.445
Delhi,New Delhi,Connaught Place,6928,8,32,afternoon,0.22,0.86,0.48,0.49,123.71,4.0,0.3,0.507
Delhi,New Delhi,Connaught Place,8553,4,20,afternoon,0.22,0.86,0.48,0.49,305.46,5.0,0.3,0.527
Delhi,New Delhi,Connaught Place,5986,12,21,night,0.22,0.86,0.48,0.49,71.26,1.75,0.7,0.482
Delhi,New Delhi,Connaught Place,6479,7,11,afternoon,0.22,0.86,0.48,0.49,132.22,1.57,0.3,0.458
Delhi,New Delhi,Connaught Place,4090,5,16,afternoon,0.22,0.86,0.48,0.49,116.86,3.2,0.3,0.491
Delhi,New Delhi,Connaught Place,6872,12,13,night,0.22,0.86,0.48,0.49,81.81,1.08,0.7,0.469
Delhi,New Delhi,Connaught Place,4781,4,15,evening,0.22,0.86,0.48,0.49,170.75,3.75,0.6,0.517
Delhi,New Delhi,Connaught Place,9839,7,28,night,0.22,0.86,0.48,0.49,200.8,4.0,0.7,0.527
Delhi,New Delhi,Connaught Place,4370,11,11,afternoon,0.22,0.86,0.48,0.49,56.75,1.0,0.3,0.447
Delhi,New Delhi,Connaught Place,9905,9,30,morning,0.22,0.86,0.48,0.49,157.22,3.33,0.2,0.489
Delhi,New Delhi,Connaught Place,5380,8,10,evening,0.22,0.86,0.48,0.49,96.07,1.25,0.6,0.467
Delhi,New Delhi,Connaught Place,6691,8,21,morning,0.22,0.86,0.48,0.49,119.48,2.62,0.2,0.474
Delhi,New Delhi,Connaught Place,7141,11,35,morning,0.22,0.86,0.48,0.49,92.74,3.18,0.2,0.486
Delhi,New Delhi,Connaught Place,7724,5,16,night,0.22,0.86,0.48,0.49,220.69,3.2,0.7,0.511
Delhi,New Delhi,Connaught Place,3811,5,17,night,0.22,0.86,0.48,0.49,108.89,3.4,0.7,0.515
Delhi,New Delhi,Connaught Place,6488,12,35,afternoon,0.22,0.86,0.48,0.49,77.24,2.92,0.3,0.485
Delhi,New Delhi,Connaught Place,7816,4,24,evening,0.22,0.86,0.48,0.49,279.14,6.0,0.6,0.542
Delhi,New Delhi,Connaught Place,7744,9,26,morning,0.22,0.86,0.48,0.49,122.92,2.89,0.2,0.48
Delhi,New Delhi,Connaught Place,9042,11,19,night,0.22,0.86,0.48,0.49,117.43,1.73,0.7,0.482
Delhi,New Delhi,Connaught Place,6869,7,19,evening,0.22,0.86,0.48,0.49,140.18,2.71,0.6,0.496
Delhi,New Delhi,Connaught Place,9769,4,17,evening,0.22,0.86,0.48,0.49,348.89,4.25,0.6,0.527
Delhi,New Delhi,Connaught Place,8145,7,10,night,0.22,0.86,0.48,0.49,166.22,1.43,0.7,0.476
Delhi,New Delhi,Connaught Place,5419,7,23,afternoon,0.22,0.86,0.48,0.49,110.59,3.29,0.3,0.493
Delhi,New Delhi,Connaught Place,6780,12,9,night,0.22,0.86,0.48,0.49,80.71,0.75,0.7,0.462
Delhi,New Delhi,Connaught Place,3918,6,23,evening,0.22,0.86,0.48,0.49,93.29,3.83,0.6,0.519
Delhi,New Delhi,Connaught Place,3892,8,31,morning,0.22,0.86,0.48,0.49,69.5,3.88,0.2,0.5
Delhi,New Delhi,Connaught Place,4350,11,9,evening,0.22,0.86,0.48,0.49,56.49,0.82,0.6,0.458
Delhi,New Delhi,Connaught Place,4291,10,16,night,0.22,0.86,0.48,0.49,61.3,1.6,0.7,0.479
Delhi,New Delhi,Connaught Place,9801,10,28,night,0.22,0.86,0.48,0.49,140.01,2.8,0.7,0.503
Delhi,New Delhi,Connaught Place,4241,8,13,night,0.22,0.86,0.48,0.49,75.73,1.62,0.7,0.479
Delhi,New Delhi,Connaught Place,8892,4,29,evening,0.22,0.86,0.48,0.49,317.57,7.25,0.6,0.542
Delhi,New Delhi,Connaught Place,5610,7,9,night,0.22,0.86,0.48,0.49,114.49,1.29,0.7,0.473
Delhi,New Delhi,Connaught Place,5887,6,23,night,0.22,0.86,0.48,0.49,140.17,3.83,0.7,0.524
Delhi,New Delhi,Connaught Place,5157,11,10,evening,0.22,0.86,0.48,0.49,66.97,0.91,0.6,0.46
Delhi,New Delhi,Connaught Place,3540,6,28,night,0.22,0.86,0.48,0.49,84.29,4.67,0.7,0.54
Delhi,New Delhi,Connaught Place,8182,9,29,evening,0.22,0.86,0.48,0.49,129.87,3.22,0.6,0.506
Delhi,New Delhi,Connaught Place,8863,12,26,evening,0.22,0.86,0.48,0.49,105.51,2.17,0.6,0.485
Delhi,New Delhi,Connaught Place,8947,7,17,morning,0.22,0.86,0.48,0.49,182.59,2.43,0.2,0.471
Delhi,New Delhi,Connaught Place,6078,10,8,evening,0.22,0.86,0.48,0.49,86.83,0.8,0.6,0.458
Delhi,New Delhi,Connaught Place,9883,8,34,morning,0.22,0.86,0.48,0.49,176.48,4.25,0.2,0.507
Delhi,New Delhi,Connaught Place,6346,5,15,evening,0.22,0.86,0.48,0.49,181.31,3.0,0.6,0.502
Delhi,New Delhi,Connaught Place,3940,5,25,morning,0.22,0.86,0.48,0.49,112.57,5.0,0.2,0.522
Delhi,New Delhi,Connaught Place,4962,8,24,morning,0.22,0.86,0.48,0.49,88.61,3.0,0.2,0.482
Delhi,New Delhi,Connaught Place,7244,6,24,afternoon,0.22,0.86,0.48,0.49,172.48,4.0,0.3,0.507
Delhi,New Delhi,Connaught Place,3071,8,8,night,0.22,0.86,0.48,0.49,54.84,1.0,0.7,0.467
Delhi,New Delhi,Connaught Place,4472,5,26,evening,0.22,0.86,0.48,0.49,127.77,5.2,0.6,0.542
Delhi,New Delhi,Connaught Place,6124,4,8,evening,0.22,0.86,0.48,0.49,218.71,2.0,0.6,0.482
Delhi,New Delhi,Connaught Place,3288,8,25,night,0.22,0.86,0.48,0.49,58.71,3.12,0.7,0.509
Delhi,New Delhi,Connaught Place,5240,8,11,morning,0.22,0.86,0.48,0.49,93.57,1.38,0.2,0.45
Delhi,New Delhi,Connaught Place,7503,7,10,evening,0.22,0.86,0.48,0.49,153.12,1.43,0.6,0.471
Delhi,New Delhi,Connaught Place,7154,11,15,morning,0.22,0.86,0.48,0.49,92.91,1.36,0.2,0.449
Delhi,New Delhi,Connaught Place,9431,8,33,evening,0.22,0.86,0.48,0.49,168.41,4.12,0.6,0.524
Delhi,New Delhi,Connaught Place,7471,7,31,afternoon,0.22,0.86,0.48,0.49,152.47,4.43,0.3,0.516
Delhi,New Delhi,Connaught Place,4155,8,25,evening,0.22,0.86,0.48,0.49,74.2,3.12,0.6,0.504
Delhi,New Delhi,Connaught Place,8829,4,22,afternoon,0.22,0.86,0.48,0.49,315.32,5.5,0.3,0.527
Delhi,New Delhi,Connaught Place,5266,8,16,evening,0.22,0.86,0.48,0.49,94.04,2.0,0.6,0.482
Delhi,New Delhi,Connaught Place,4413,8,17,afternoon,0.22,0.86,0.48,0.49,78.8,2.12,0.3,0.469
Delhi,New Delhi,Connaught Place,8854,5,11,morning,0.22,0.86,0.48,0.49,252.97,2.2,0.2,0.466
Delhi,New Delhi,Connaught Place,3969,8,27,afternoon,0.22,0.86,0.48,0.49,70.88,3.38,0.3,0.495
Delhi,New Delhi,Connaught Place,9690,8,10,evening,0.22,0.86,0.48,0.49,173.04,1.25,0.6,0.467
Delhi,New Delhi,Connaught Place,8560,7,11,afternoon,0.22,0.86,0.48,0.49,174.69,1.57,0.3,0.458
Delhi,New Delhi,Connaught Place,7127,9,28,afternoon,0.22,0.86,0.48,0.49,113.13,3.11,0.3,0.489
Delhi,New Delhi,Connaught Place,8512,6,20,evening,0.22,0.86,0.48,0.49,202.67,3.33,0.6,0.509
Delhi,New Delhi,Connaught Place,6712,6,12,night,0.22,0.86,0.48,0.49,159.81,2.0,0.7,0.487
Delhi,New Delhi,Connaught Place,4573,5,23,afternoon,0.22,0.86,0.48,0.49,130.66,4.6,0.3,0.519
Delhi,New Delhi,Connaught Place,9218,4,23,morning,0.22,0.86,0.48,0.49,329.21,5.75,0.2,0.522
Delhi,New Delhi,Connaught Place,4025,5,31,evening,0.22,0.86,0.48,0.49,115.0,6.2,0.6,0.542
Delhi,New Delhi,Connaught Place,9237,6,11,night,0.22,0.86,0.48,0.49,219.93,1.83,0.7,0.484
Delhi,New Delhi,Connaught Place,3706,7,16,afternoon,0.22,0.86,0.48,0.49,75.63,2.29,0.3,0.473
Delhi,New Delhi,Connaught Place,9260,12,9,afternoon,0.22,0.86,0.48,0.49,110.24,0.75,0.3,0.442
Delhi,New Delhi,Connaught Place,4548,6,19,night,0.22,0.86,0.48,0.49,108.29,3.17,0.7,0.51
Delhi,New Delhi,Hauz Khas,8042,12,26,evening,0.24,0.82,0.34,0.444,95.74,2.17,0.6,0.447
Delhi,New Delhi,Hauz Khas,4255,9,27,morning,0.24,0.82,0.34,0.444,67.54,3.0,0.2,0.444
Delhi,New Delhi,Hauz Khas,6380,6,31,evening,0.24,0.82,0.34,0.444,151.9,5.17,0.6,0.504
Delhi,New Delhi,Hauz Khas,8217,12,12,night,0.24,0.82,0.34,0.444,97.82,1.0,0.7,0.429
Delhi,New Delhi,Hauz Khas,3469,9,16,night,0.24,0.82,0.34,0.444,55.06,1.78,0.7,0.445
Delhi,New Delhi,Hauz Khas,8842,7,19,night,0.24,0.82,0.34,0.444,180.45,2.71,0.7,0.463
Delhi,New Delhi,Hauz Khas,5411,7,9,night,0.24,0.82,0.34,0.444,110.43,1.29,0.7,0.435
Delhi,New Delhi,Hauz Khas,3776,10,25,night,0.24,0.82,0.34,0.444,53.94,2.5,0.7,0.459
Delhi,New Delhi,Hauz Khas,5353,4,32,night,0.24,0.82,0.34,0.444,191.18,8.0,0.7,0.509
Delhi,New Delhi,Hauz Khas,3281,9,10,night,0.24,0.82,0.34,0.444,52.08,1.11,0.7,0.431
Delhi,New Delhi,Hauz Khas,9300,6,8,afternoon,0.24,0.82,0.34,0.444,221.43,1.33,0.3,0.416
Delhi,New Delhi,Hauz Khas,5449,5,16,morning,0.24,0.82,0.34,0.444,155.69,3.2,0.2,0.448
Delhi,New Delhi,Hauz Khas,5520,9,18,morning,0.24,0.82,0.34,0.444,87.62,2.0,0.2,0.424
Delhi,New Delhi,Hauz Khas,7009,5,30,night,0.24,0.82,0.34,0.444,200.26,6.0,0.7,0.509
Delhi,New Delhi,Hauz Khas,6856,5,32,afternoon,0.24,0.82,0.34,0.444,195.89,6.4,0.3,0.489
Delhi,New Delhi,Hauz Khas,7065,4,35,afternoon,0.24,0.82,0.34,0.444,252.32,8.75,0.3,0.489
Delhi,New Delhi,Hauz Khas,7581,12,18,afternoon,0.24,0.82,0.34,0.444,90.25,1.5,0.3,0.419
Delhi,New Delhi,Hauz Khas,7835,10,25,afternoon,0.24,0.82,0.34,0.444,111.93,2.5,0.3,0.439
Delhi,New Delhi,Hauz Khas,7803,10,24,morning,0.24,0.82,0.34,0.444,111.47,2.4,0.2,0.432
Delhi,New Delhi,Hauz Khas,6337,9,12,morning,0.24,0.82,0.34,0.444,100.59,1.33,0.2,0.411
Delhi,New Delhi,Hauz Khas,6533,4,27,morning,0.24,0.82,0.34,0.444,233.32,6.75,0.2,0.484
Delhi,New Delhi,Hauz Khas,9509,7,29,afternoon,0.24,0.82,0.34,0.444,194.06,4.14,0.3,0.472
Delhi,New Delhi,Hauz Khas,8005,6,26,morning,0.24,0.82,0.34,0.444,190.6,4.33,0.2,0.471
Delhi,New Delhi,Hauz Khas,4155,8,18,morning,0.24,0.82,0.34,0.444,74.2,2.25,0.2,0.429
Delhi,New Delhi,Hauz Khas,8816,5,18,morning,0.24,0.82,0.34,0.444,251.89,3.6,0.2,0.456
Delhi,New Delhi,Hauz Khas,8901,10,35,evening,0.24,0.82,0.34,0.444,127.16,3.5,0.6,0.474
Delhi,New Delhi,Hauz Khas,4033,12,16,morning,0.24,0.82,0.34,0.444,48.01,1.33,0.2,0.411
Delhi,New Delhi,Hauz Khas,9276,10,26,evening,0.24,0.82,0.34,0.444,132.51,2.6,0.6,0.456
Delhi,New Delhi,Hauz Khas,3470,11,32,afternoon,0.24,0.82,0.34,0.444,45.06,2.91,0.3,0.447
Delhi,New Delhi,Hauz Khas,4870,5,35,afternoon,0.24,0.82,0.34,0.444,139.14,7.0,0.3,0.489
Delhi,New Delhi,Hauz Khas,4379,5,22,afternoon,0.24,0.82,0.34,0.444,125.11,4.4,0.3,0.477
Delhi,New Delhi,Hauz Khas,8400,4,17,night,0.24,0.82,0.34,0.444,300.0,4.25,0.7,0.494
Delhi,New Delhi,Hauz Khas,8415,11,29,morning,0.24,0.82,0.34,0.444,109.29,2.64,0.2,0.437
Delhi,New Delhi,Hauz Khas,4515,11,10,morning,0.24,0.82,0.34,0.444,58.64,0.91,0.2,0.402
Delhi,New Delhi,Hauz Khas,8597,10,20,night,0.24,0.82,0.34,0.444,122.81,2.0,0.7,0.449
Delhi,New Delhi,Hauz Khas,7039,4,12,afternoon,0.24,0.82,0.34,0.444,251.39,3.0,0.3,0.449
Delhi,New Delhi,Hauz Khas,9032,10,23,afternoon,0.24,0.82,0.34,0.444,129.03,2.3,0.3,0.435
Delhi,New Delhi,Hauz Khas,9515,7,22,night,0.24,0.82,0.34,0.444,194.18,3.14,0.7,0.472
Delhi,New Delhi,Hauz Khas,7483,4,32,afternoon,0.24,0.82,0.34,0.444,267.25,8.0,0.3,0.489
Delhi,New Delhi,Hauz Khas,4283,10,9,night,0.24,0.82,0.34,0.444,61.19,0.9,0.7,0.427
Delhi,New Delhi,Hauz Khas,3993,6,35,night,0.24,0.82,0.34,0.444,95.07,5.83,0.7,0.509
Delhi,New Delhi,Hauz Khas,9073,12,11,afternoon,0.24,0.82,0.34,0.444,108.01,0.92,0.3,0.407
Delhi,New Delhi,Hauz Khas,6659,8,23,night,0.24,0.82,0.34,0.444,118.91,2.88,0.7,0.467
Delhi,New Delhi,Hauz Khas,6395,12,10,evening,0.24,0.82,0.34,0.444,76.13,0.83,0.6,0.421
Delhi,New Delhi,Hauz Khas,8273,4,28,morning,0.24,0.82,0.34,0.444,295.46,7.0,0.2,0.484
Delhi,New Delhi,Hauz Khas,8205,5,24,afternoon,0.24,0.82,0.34,0.444,234.43,4.8,0.3,0.485
Delhi,New Delhi,Hauz Khas,8532,12,25,morning,0.24,0.82,0.34,0.444,101.57,2.08,0.2,0.426
Delhi,New Delhi,Hauz Khas,6809,5,29,morning,0.24,0.82,0.34,0.444,194.54,5.8,0.2,0.484
Delhi,New Delhi,Hauz Khas,9965,11,8,morning,0.24,0.82,0.34,0.444,129.42,0.73,0.2,0.399
Delhi,New Delhi,Hauz Khas,6197,12,16,night,0.24,0.82,0.34,0.444,73.77,1.33,0.7,0.436
Delhi,New Delhi,Hauz Khas,9883,10,34,evening,0.24,0.82,0.34,0.444,141.19,3.4,0.6,0.472
Delhi,New Delhi,Hauz Khas,6447,4,13,afternoon,0.24,0.82,0.34,0.444,230.25,3.25,0.3,0.454
Delhi,New Delhi,Hauz Khas,4035,5,33,night,0.24,0.82,0.34,0.444,115.29,6.6,0.7,0.509
Delhi,New Delhi,Hauz Khas,6116,6,33,evening,0.24,0.82,0.34,0.444,145.62,5.5,0.6,0.504
Delhi,New Delhi,Hauz Khas,9858,6,31,morning,0.24,0.82,0.34,0.444,234.71,5.17,0.2,0.484
Delhi,New Delhi,Hauz Khas,4778,10,20,night,0.24,0.82,0.34,0.444,68.26,2.0,0.7,0.449
Delhi,New Delhi,Hauz Khas,3676,4,29,evening,0.24,0.82,0.34,0.444,131.29,7.25,0.6,0.504
Delhi,New Delhi,Hauz Khas,8216,11,10,morning,0.24,0.82,0.34,0.444,106.7,0.91,0.2,0.402
Delhi,New Delhi,Hauz Khas,4757,6,26,morning,0.24,0.82,0.34,0.444,113.26,4.33,0.2,0.471
Delhi,New Delhi,Hauz Khas,6648,5,22,morning,0.24,0.82,0.34,0.444,189.94,4.4,0.2,0.472
Delhi,New Delhi,Hauz Khas,3022,8,34,morning,0.24,0.82,0.34,0.444,53.96,4.25,0.2,0.469
Delhi,New Delhi,Hauz Khas,5299,9,23,afternoon,0.24,0.82,0.34,0.444,84.11,2.56,0.3,0.44
Delhi,New Delhi,Hauz Khas,6046,7,31,afternoon,0.24,0.82,0.34,0.444,123.39,4.43,0.3,0.478
Delhi,New Delhi,Hauz Khas,6679,8,25,morning,0.24,0.82,0.34,0.444,119.27,3.12,0.2,0.446
Delhi,New Delhi,Hauz Khas,7267,11,23,night,0.24,0.82,0.34,0.444,94.38,2.09,0.7,0.451
Delhi,New Delhi,Hauz Khas,8929,8,24,night,0.24,0.82,0.34,0.444,159.45,3.0,0.7,0.469
Delhi,New Delhi,Hauz Khas,7976,7,16,evening,0.24,0.82,0.34,0.444,162.78,2.29,0.6,0.45
Delhi,New Delhi,Hauz Khas,6585,7,10,morning,0.24,0.82,0.34,0.444,134.39,1.43,0.2,0.413
Delhi,New Delhi,Hauz Khas,3458,4,8,morning,0.24,0.82,0.34,0.444,123.5,2.0,0.2,0.424
Delhi,New Delhi,Hauz Khas,4186,6,20,morning,0.24,0.82,0.34,0.444,99.67,3.33,0.2,0.451
Delhi,New Delhi,Hauz Khas,9761,8,22,afternoon,0.24,0.82,0.34,0.444,174.3,2.75,0.3,0.444
Delhi,New Delhi,Hauz Khas,8431,9,22,evening,0.24,0.82,0.34,0.444,133.83,2.44,0.6,0.453
Delhi,New Delhi,Hauz Khas,9653,12,27,night,0.24,0.82,0.34,0.444,114.92,2.25,0.7,0.454
Delhi,New Delhi,Hauz Khas,3901,12,17,evening,0.24,0.82,0.34,0.444,46.44,1.42,0.6,0.432
Delhi,New Delhi,Hauz Khas,6451,5,33,night,0.24,0.82,0.34,0.444,184.31,6.6,0.7,0.509
